date,year,month,day,day_of_week,day_name,week_of_year,quarter,is_public_holiday,is_school_holiday,temperature,precipitation,weather_type,special_exhibition,local_event,marketing_campaign,ticket_promotion,ticket_price,visitors_last_week,visitors_last_2weeks,visitors_last_month,visitors_7day_avg,visitors_14day_avg,visitors_30day_avg,visitors_same_day_last_year,visitors,dow_sin,dow_cos,month_sin,month_cos,doy,doy_sin,doy_cos,woy_sin,woy_cos,is_weekend,season,season_Autumn,season_Spring,season_Summer,season_Winter,weather_encoded,weather_Cloudy,weather_Partly Cloudy,weather_Rainy,weather_Sunny,days_since_start,weekend_x_public_holiday,weekend_x_school_holiday,exhibition_x_weekend,sunny_weekend,marketing_x_exhibition,any_boost,boost_count,visitors_lag_1,visitors_lag_2,visitors_lag_3,visitors_lag_14,visitors_lag_21,visitors_lag_28,visitors_lag_60,visitors_lag_90,rolling_mean_3d,rolling_std_3d,rolling_max_3d,rolling_min_3d,rolling_mean_7d,rolling_std_7d,rolling_max_7d,rolling_min_7d,rolling_mean_14d,rolling_std_14d,rolling_max_14d,rolling_min_14d,rolling_mean_30d,rolling_std_30d,rolling_max_30d,rolling_min_30d,rolling_mean_60d,rolling_std_60d,rolling_max_60d,rolling_min_60d,rolling_mean_90d,rolling_std_90d,rolling_max_90d,rolling_min_90d,ewma_7d,ewma_14d,ewma_30d,lag_7_same_dow,lag_14_same_dow,lag_21_same_dow,lag_28_same_dow,mean_last_4_same_dow,visitors_log
2024-10-05,2024,10,5,5,Saturday,40,4,0,0,11.6,0.6,Cloudy,1,1,0,0,25,744.0,650.0,457.0,398.57142857142856,419.1428571428572,408.8333333333333,455.0,686,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,279,-0.9959189961471792,0.0902516100310407,-0.992708874098054,0.1205366802553232,1,Spring,0,1,0,0,1,1,0,0,0,643,0,0,1,0,0,1,2,509.0,321.0,338.0,650.0,513.0,629.0,182.0,379.0,389.3333333333333,103.98237030060994,509.0,321.0,406.85714285714283,167.64886774787024,744.0,252.0,416.57142857142856,138.34500590675665,744.0,252.0,401.2,123.24279373211472,744.0,236.0,317.1333333333333,135.32026877464804,744.0,109.0,295.9222222222222,125.26925856359797,744.0,109.0,395.72042211628286,398.9790951245632,382.33759344511947,744.0,650.0,513.0,629.0,634.0,6.532334292222349
2024-10-06,2024,10,6,6,Sunday,40,4,0,0,17.3,1.5,Cloudy,1,1,0,0,25,346.0,369.0,274.0,438.57142857142856,437.5,420.56666666666666,868.0,626,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,280,-0.994217906893952,0.10738134666416306,-0.992708874098054,0.1205366802553232,1,Spring,0,1,0,0,1,1,0,0,0,644,0,0,1,0,0,1,2,686.0,509.0,321.0,369.0,297.0,354.0,203.0,226.0,505.3333333333333,182.52762348020974,686.0,321.0,398.57142857142856,148.5551044145541,686.0,252.0,419.14285714285717,143.26460572223388,744.0,252.0,408.8333333333333,133.48436130365127,744.0,236.0,325.53333333333336,142.25489972993967,744.0,109.0,299.3333333333333,131.57789165750307,744.0,109.0,468.29031658721215,437.2485491079548,401.92871644866017,346.0,369.0,297.0,354.0,341.5,6.440946540632921
2024-10-07,2024,10,7,0,Monday,41,4,0,0,7.9,9.7,Rainy,1,1,1,0,25,338.0,427.0,629.0,431.7142857142857,427.7142857142857,409.26666666666665,770.0,290,0.0,1.0,-1.0,-1.8369701987210297e-16,281,-0.9922222094179324,0.12447926388678869,-0.9709418174260521,0.23931566428755738,0,Spring,0,1,0,0,0,0,0,1,0,645,0,0,0,0,1,1,3,626.0,686.0,509.0,427.0,437.0,261.0,252.0,261.0,607.0,90.0166651237421,686.0,509.0,438.57142857142856,168.41007208879284,686.0,252.0,437.5,152.5121684930794,744.0,252.0,420.56666666666666,136.65654994795605,744.0,236.0,332.5833333333333,146.4977921586011,744.0,109.0,303.77777777777777,135.76208351689672,744.0,109.0,507.7177374404091,462.4154092268941,416.3849282906821,338.0,427.0,437.0,261.0,365.75,5.673323267171493
2024-10-08,2024,10,8,1,Tuesday,41,4,0,0,13.6,3.9,Cloudy,1,1,0,0,25,252.0,344.0,354.0,457.4285714285714,434.0,411.8666666666667,467.0,432,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,282,-0.989932495087353,0.141540295217043,-0.9709418174260521,0.23931566428755738,0,Spring,0,1,0,0,1,1,0,0,0,646,0,0,0,0,0,1,2,290.0,626.0,686.0,344.0,506.0,236.0,219.0,279.0,534.0,213.42914515126537,686.0,290.0,431.7142857142857,174.06963576465057,686.0,252.0,427.7142857142857,157.54971306832638,744.0,252.0,409.26666666666665,132.78812092002545,744.0,236.0,333.21666666666664,146.22539968871462,744.0,109.0,304.1,135.6938101475504,744.0,109.0,453.28830308030683,439.4266879966416,408.2310619493478,252.0,344.0,506.0,236.0,334.5,6.07073772800249
2024-10-09,2024,10,9,2,Wednesday,41,4,0,0,16.2,0.2,Sunny,1,1,0,0,25,338.0,374.0,261.0,487.57142857142856,446.5,421.4666666666666,396.0,549,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,283,-0.9873494423939864,0.15855938510313475,-0.9709418174260521,0.23931566428755738,0,Spring,0,1,0,0,3,0,0,0,1,647,0,0,0,0,0,1,2,432.0,290.0,626.0,374.0,415.0,337.0,443.0,156.0,449.3333333333333,168.6693016921965,626.0,290.0,457.42857142857144,155.38967913266444,686.0,290.0,434.0,155.69743834659644,744.0,252.0,411.8666666666667,132.4318258793828,744.0,236.0,336.76666666666665,145.99087116418235,744.0,109.0,305.8,136.3327225428839,744.0,109.0,447.9662273102301,438.43646293042275,409.76454182358344,338.0,374.0,415.0,337.0,366.0,6.309918278226516
2024-10-10,2024,10,10,3,Thursday,41,4,0,0,15.7,2.5,Cloudy,1,1,0,0,25,321.0,498.0,236.0,512.8571428571429,446.5,430.2,477.0,498,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,284,-0.9844738167520923,0.17553149042142777,-0.9709418174260521,0.23931566428755738,0,Spring,0,1,0,0,1,1,0,0,0,648,0,0,0,0,0,1,2,549.0,432.0,290.0,498.0,496.0,309.0,292.0,238.0,423.6666666666667,129.700938058802,549.0,290.0,487.57142857142856,148.68182711510423,686.0,290.0,446.5,157.52399084681548,744.0,252.0,421.46666666666664,131.55403592370757,744.0,236.0,338.53333333333336,147.9267416796397,744.0,109.0,310.1666666666667,137.76704405250987,744.0,109.0,473.2246704826726,453.17826787303306,418.74747460915876,321.0,498.0,496.0,309.0,406.0,6.212606095751519
2024-10-11,2024,10,11,4,Friday,41,4,0,0,25.8,0.8,Cloudy,1,1,0,0,25,509.0,322.0,337.0,516.1428571428571,461.5,436.7,312.0,532,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,285,-0.9813064702716093,0.19245158197082995,-0.9709418174260521,0.23931566428755738,0,Spring,0,1,0,0,1,1,0,0,0,649,0,0,0,0,0,1,2,498.0,549.0,432.0,322.0,383.0,300.0,192.0,309.0,493.0,58.66003750424891,549.0,432.0,512.8571428571429,129.43779531938452,686.0,290.0,446.5,157.52399084681548,744.0,252.0,430.2,127.44962493688158,744.0,252.0,341.96666666666664,149.2134140680829,744.0,109.0,313.05555555555554,138.95762518840917,744.0,109.0,479.41850286200446,459.1544988232954,423.8605407634066,509.0,322.0,383.0,300.0,378.5,6.278521424165844
2024-10-12,2024,10,12,5,Saturday,41,4,0,0,16.4,0.0,Partly Cloudy,1,1,0,0,25,686.0,744.0,309.0,518.4285714285714,458.5,449.8,539.0,702,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,286,-0.9778483415056568,0.20931464596304888,-0.9709418174260521,0.23931566428755738,1,Spring,0,1,0,0,2,0,1,0,0,650,0,0,1,0,0,1,2,532.0,498.0,549.0,744.0,650.0,513.0,205.0,413.0,526.3333333333334,25.967928938081254,549.0,498.0,516.1428571428571,129.6153650503785,686.0,290.0,461.5,154.73041071489448,744.0,252.0,436.7,127.50501004355463,744.0,252.0,347.6333333333333,149.87621634531862,744.0,109.0,315.53333333333336,140.85965602907427,744.0,109.0,492.56387714650333,468.8672323135227,430.8372800689933,686.0,744.0,650.0,513.0,648.25,6.555356891810665
2024-10-13,2024,10,13,6,Sunday,41,4,0,0,11.0,1.0,Cloudy,1,1,0,0,25,626.0,346.0,300.0,506.57142857142856,472.57142857142856,457.9,383.0,543,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,287,-0.9741004551724206,0.22611568550828803,-0.9709418174260521,0.23931566428755738,1,Spring,0,1,0,0,1,1,0,0,0,651,0,0,1,0,0,1,2,702.0,532.0,498.0,346.0,369.0,297.0,242.0,331.0,577.3333333333334,109.2947086245865,702.0,498.0,518.4285714285714,133.20142284382354,702.0,290.0,458.5,149.13790726912896,702.0,252.0,449.8,133.9578935389005,744.0,252.0,355.9166666666667,155.48854572960477,744.0,109.0,318.74444444444447,146.2957264431552,744.0,109.0,544.9229078598776,499.95160133838635,448.3316490968003,626.0,346.0,369.0,297.0,409.5,6.298949246855942
2024-10-14,2024,10,14,0,Monday,42,4,0,0,14.6,0.5,Cloudy,1,1,1,0,25,290.0,338.0,513.0,531.5714285714286,481.6428571428572,456.3,677.0,465,0.0,1.0,-1.0,-1.8369701987210297e-16,288,-0.970063921851507,0.2428497220959358,-0.9350162426854148,0.35460488704253557,0,Spring,0,1,0,0,1,1,0,0,0,652,0,0,0,0,1,1,3,543.0,702.0,532.0,338.0,427.0,437.0,138.0,132.0,592.3333333333334,95.13323989717406,702.0,532.0,506.57142857142856,125.50147030062665,702.0,290.0,472.57142857142856,146.9849360600309,702.0,252.0,457.9,131.91882300137863,744.0,252.0,360.93333333333334,156.60258095440818,744.0,109.0,321.1,148.18975460802417,744.0,109.0,544.4421808949082,505.6913878266015,454.43928463894224,290.0,338.0,427.0,437.0,373.0,6.144185634125646
2024-10-15,2024,10,15,1,Tuesday,42,4,0,0,7.9,3.4,Cloudy,1,1,0,0,25,432.0,252.0,297.0,516.8571428571429,487.1428571428572,457.3666666666667,551.0,329,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,289,-0.965739937654855,0.25951179706979943,-0.9350162426854148,0.35460488704253557,0,Spring,0,1,0,0,1,1,0,0,0,653,0,0,0,0,0,1,2,465.0,543.0,702.0,252.0,344.0,506.0,208.0,209.0,570.0,120.7849328351841,702.0,465.0,531.5714285714286,86.55799047046864,702.0,432.0,481.64285714285717,141.87080099803526,702.0,252.0,456.3,131.51796782975725,744.0,252.0,366.3833333333333,154.38704297818543,744.0,109.0,324.8,147.57113691178947,744.0,109.0,524.5816356711812,500.2658694497213,455.1206211138492,432.0,252.0,344.0,506.0,383.5,5.799092654460526
2024-10-16,2024,10,16,2,Wednesday,42,4,0,0,14.7,0.8,Cloudy,1,1,0,0,25,549.0,338.0,437.0,497.2857142857143,492.4285714285714,456.53333333333336,499.0,412,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,290,-0.9611297838723007,0.27609697309746883,-0.9350162426854148,0.35460488704253557,0,Spring,0,1,0,0,1,1,0,0,0,654,0,0,0,0,0,1,2,329.0,465.0,543.0,338.0,374.0,415.0,228.0,211.0,445.6666666666667,108.30204676428431,543.0,329.0,516.8571428571429,111.47410547062583,702.0,329.0,487.14285714285717,133.53066898821228,702.0,290.0,457.3666666666667,130.30560454068254,744.0,252.0,368.4,153.06774837705163,744.0,109.0,326.1333333333333,147.05431236967095,744.0,109.0,475.6862267533859,477.4304201897585,446.98380684843966,549.0,338.0,374.0,415.0,419.0,6.023447592961033
2024-10-17,2024,10,17,3,Thursday,42,4,0,0,11.7,3.5,Cloudy,1,1,0,0,25,498.0,321.0,506.0,492.2857142857143,502.57142857142856,455.1,497.0,463,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,291,-0.9562348265919058,0.2926003356333479,-0.9350162426854148,0.35460488704253557,0,Spring,0,1,0,0,1,1,0,0,0,655,0,0,0,0,0,1,2,412.0,329.0,465.0,321.0,498.0,496.0,233.0,242.0,402.0,68.5492523664546,465.0,329.0,497.2857142857143,116.79000283373907,702.0,329.0,492.42857142857144,128.54434391154018,702.0,290.0,456.53333333333336,130.52010898928492,744.0,252.0,371.46666666666664,152.0469894659206,744.0,109.0,328.3666666666667,146.81222815923257,744.0,109.0,459.7646700650394,468.70636416445734,444.72678705176617,498.0,321.0,498.0,496.0,453.25,6.139884552226255
2024-10-18,2024,10,18,4,Friday,42,4,0,0,18.7,0.0,Partly Cloudy,1,1,0,0,25,532.0,509.0,415.0,587.7142857142857,551.9285714285714,481.26666666666665,614.0,1200,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,292,-0.9510565162951536,0.30901699437494723,-0.9350162426854148,0.35460488704253557,0,Spring,0,1,0,0,2,0,1,0,0,656,0,0,0,0,0,1,2,463.0,412.0,329.0,509.0,322.0,383.0,201.0,464.0,401.3333333333333,67.63381797099152,463.0,329.0,492.2857142857143,117.50136777319423,702.0,329.0,502.57142857142856,119.2429415977277,702.0,290.0,455.1,130.19384751605807,744.0,252.0,375.3,151.39479202022605,744.0,109.0,330.8222222222222,147.1991372851012,744.0,109.0,460.5735025487796,467.9455156091964,445.9057040161684,532.0,509.0,322.0,383.0,436.5,7.0909098220799835
2024-10-19,2024,10,19,5,Saturday,42,4,0,0,12.8,0.7,Cloudy,1,1,0,0,25,702.0,686.0,496.0,577.4285714285714,547.9285714285714,485.73333333333335,525.0,630,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,293,-0.9455963874271428,0.3253420847119795,-0.9350162426854148,0.35460488704253557,1,Spring,0,1,0,0,1,1,0,0,0,657,0,0,1,0,0,1,2,1200.0,463.0,412.0,686.0,744.0,650.0,153.0,292.0,691.6666666666666,440.96749691256525,1200.0,412.0,587.7142857142857,293.9318029099689,1200.0,329.0,551.9285714285714,221.3776669598166,1200.0,290.0,481.26666666666665,187.93706454524929,1200.0,252.0,391.95,183.44254399989276,1200.0,109.0,339.0,172.88464687066755,1200.0,109.0,645.4301269115847,565.5527801946369,494.5569489183511,702.0,686.0,744.0,650.0,695.5,6.447305862541213
2024-10-20,2024,10,20,6,Sunday,42,4,0,0,14.5,0.6,Cloudy,1,1,0,0,25,543.0,626.0,383.0,587.0,546.7857142857143,493.3,604.0,610,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,294,-0.9398560579418953,0.341570769167856,-0.9350162426854148,0.35460488704253557,1,Spring,0,1,0,0,1,1,0,0,0,658,0,0,1,0,0,1,2,630.0,1200.0,463.0,626.0,346.0,369.0,173.0,165.0,764.3333333333334,386.42765601511144,1200.0,463.0,577.4285714285714,290.5057986471511,1200.0,329.0,547.9285714285714,219.2646677089005,1200.0,290.0,485.73333333333335,189.8816207142166,1200.0,252.0,399.9,183.24742003409648,1200.0,109.0,342.75555555555553,175.50353311921745,1200.0,109.0,641.5725951836885,574.1457428353519,503.2952102784575,543.0,626.0,346.0,369.0,471.0,6.415096959171596
2024-10-21,2024,10,21,0,Monday,43,4,0,0,12.5,0.5,Cloudy,1,0,0,0,25,465.0,290.0,650.0,566.1428571428571,548.8571428571429,482.26666666666665,777.0,319,0.0,1.0,-1.0,-1.8369701987210297e-16,295,-0.9338372288229252,0.35769823883312546,-0.8854560256532101,0.464723172043768,0,Spring,0,1,0,0,1,1,0,0,0,659,0,0,0,0,0,1,1,610.0,630.0,1200.0,290.0,338.0,427.0,109.0,145.0,813.3333333333334,335.01243758005955,1200.0,610.0,587.0,290.2860658040617,1200.0,329.0,546.7857142857143,218.86777834026742,1200.0,290.0,493.3,190.16928030682018,1200.0,252.0,407.18333333333334,182.7600530905202,1200.0,109.0,347.7,176.7037417814079,1200.0,109.0,633.6794463877663,578.926310457305,510.17939026049254,465.0,290.0,338.0,427.0,380.0,5.768320995793772
2024-10-22,2024,10,22,1,Tuesday,43,4,0,0,22.0,0.1,Sunny,1,0,1,0,25,329.0,432.0,369.0,585.4285714285714,551.1428571428571,485.4333333333333,302.0,464,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,296,-0.9275416835791965,0.3737197147904692,-0.8854560256532101,0.464723172043768,0,Spring,0,1,0,0,3,0,0,0,1,660,0,0,0,0,1,1,2,319.0,610.0,630.0,432.0,252.0,344.0,190.0,165.0,519.6666666666666,174.06990932764137,630.0,319.0,566.1428571428571,305.3661346490083,1200.0,319.0,548.8571428571429,216.3735577271782,1200.0,319.0,482.26666666666665,190.36624109102584,1200.0,252.0,410.68333333333334,178.92338021818335,1200.0,148.0,349.6333333333333,175.4081884755372,1200.0,109.0,555.0095847908248,544.2694690629977,497.84523605013817,329.0,432.0,252.0,344.0,339.25,6.142037405587356
2024-10-23,2024,10,23,2,Wednesday,43,4,0,0,13.7,0.4,Sunny,1,0,0,0,25,412.0,549.0,427.0,575.7142857142857,536.5,482.6666666666667,272.0,344,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,297,-0.9209712877166346,0.38963044953078774,-0.8854560256532101,0.464723172043768,0,Spring,0,1,0,0,3,0,0,0,1,661,0,0,0,0,0,1,1,464.0,319.0,610.0,549.0,338.0,374.0,413.0,478.0,464.3333333333333,145.50028636856106,610.0,319.0,585.4285714285714,291.8571894739259,1200.0,319.0,551.1428571428571,215.21004306807495,1200.0,319.0,485.43333333333334,189.20371858511905,1200.0,252.0,415.25,176.677972402344,1200.0,148.0,352.9555555555556,174.70205205223218,1200.0,109.0,532.2571885931186,533.5668731879314,495.66167243400025,412.0,549.0,338.0,374.0,418.25,5.84354441703136
2024-10-24,2024,10,24,3,Thursday,43,4,0,0,22.3,1.6,Cloudy,1,0,0,0,25,463.0,498.0,344.0,551.1428571428571,521.7142857142857,480.9,378.0,291,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,298,-0.9141279881853337,0.4054257283599973,-0.8854560256532101,0.464723172043768,0,Spring,0,1,0,0,1,1,0,0,0,662,0,0,0,0,0,1,1,344.0,464.0,319.0,498.0,321.0,498.0,286.0,213.0,375.6666666666667,77.51343969488953,464.0,319.0,575.7142857142857,299.6201563567414,1200.0,319.0,536.5,222.2267552956457,1200.0,319.0,482.6666666666667,190.68864916281822,1200.0,252.0,414.1,176.917264968877,1200.0,148.0,351.46666666666664,174.19466058200757,1200.0,109.0,485.19289144483895,508.2912900962072,485.87704840600026,463.0,498.0,321.0,498.0,445.0,5.676753802268282
2024-10-25,2024,10,25,4,Friday,43,4,0,0,18.3,0.7,Cloudy,1,0,1,0,25,1200.0,532.0,374.0,432.1428571428572,509.9285714285714,480.6666666666667,291.0,367,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,299,-0.9070138128026362,0.42110087079608916,-0.8854560256532101,0.464723172043768,0,Spring,0,1,0,0,1,1,0,0,0,663,0,0,0,0,1,1,2,291.0,344.0,464.0,532.0,509.0,322.0,172.0,314.0,366.3333333333333,88.63595959503837,464.0,291.0,551.1428571428571,316.95553240763854,1200.0,291.0,521.7142857142857,231.67099634924213,1200.0,291.0,480.9,192.25671594923892,1200.0,252.0,414.18333333333334,176.8570706710018,1200.0,148.0,352.3333333333333,173.69131860085378,1200.0,109.0,436.6446685836292,479.3191180833796,473.3043356056132,1200.0,532.0,509.0,322.0,640.75,5.908082938168931
2024-10-26,2024,10,26,5,Saturday,43,4,0,0,16.9,1.1,Cloudy,1,0,0,0,25,630.0,702.0,498.0,410.4285714285714,493.9285714285714,480.0,309.0,478,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,300,-0.8996308696522434,0.4366512319560638,-0.8854560256532101,0.464723172043768,1,Spring,0,1,0,0,1,1,0,0,0,664,0,0,1,0,0,1,1,367.0,291.0,344.0,702.0,686.0,744.0,148.0,249.0,334.0,38.97435053980937,367.0,291.0,432.14285714285717,139.3621524080682,630.0,291.0,509.92857142857144,235.27642148225243,1200.0,291.0,480.6666666666667,192.39512742653176,1200.0,252.0,417.43333333333334,174.1014088540693,1200.0,148.0,352.9222222222222,173.64973319214397,1200.0,109.0,419.2335014377219,464.3432356722623,466.44599137299303,630.0,702.0,686.0,744.0,690.5,6.171700597410915
2024-10-27,2024,10,27,6,Sunday,43,4,0,0,16.5,0.9,Cloudy,1,0,0,0,25,610.0,543.0,322.0,380.2857142857143,483.6428571428572,482.56666666666666,518.0,399,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,301,-0.8919813464595487,0.45207220393230374,-0.8854560256532101,0.464723172043768,1,Spring,0,1,0,0,1,1,0,0,0,665,0,0,1,0,0,1,1,478.0,367.0,291.0,543.0,626.0,346.0,187.0,245.0,378.6666666666667,94.04431579491272,478.0,291.0,410.42857142857144,112.68371243271656,610.0,291.0,493.92857142857144,228.735475128843,1200.0,291.0,480.0,192.36764370555593,1200.0,252.0,422.93333333333334,170.62327087760272,1200.0,160.0,355.46666666666664,173.78756242588972,1200.0,109.0,433.92512607829144,466.1641375826274,467.1914112844128,610.0,543.0,626.0,346.0,531.25,5.991464547107982
2024-10-28,2024,10,28,0,Monday,44,4,0,0,16.6,4.2,Cloudy,1,0,0,0,25,319.0,465.0,744.0,378.2857142857143,472.2142857142857,467.9333333333333,333.0,305,0.0,1.0,-1.0,-1.8369701987210297e-16,302,-0.8840675099433637,0.46735921715800205,-0.822983865893657,0.5680647467311548,0,Spring,0,1,0,0,1,1,0,0,0,666,0,0,0,0,0,1,1,399.0,478.0,367.0,465.0,290.0,338.0,160.0,189.0,414.6666666666667,57.13434460404065,478.0,367.0,380.2857142857143,70.86069499545016,478.0,291.0,483.64285714285717,229.5951644970763,1200.0,291.0,482.56666666666666,190.6932332187024,1200.0,252.0,426.46666666666664,167.82683434922933,1200.0,160.0,357.1777777777778,173.44549237863416,1200.0,109.0,425.1938445587186,457.2089192382771,462.79196539509593,319.0,465.0,290.0,338.0,353.0,5.723585101952381
2024-10-29,2024,10,29,1,Tuesday,44,4,0,0,7.3,4.7,Cloudy,1,0,0,0,25,464.0,329.0,346.0,350.0,467.7142857142857,465.26666666666665,353.0,266,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,303,-0.8758917051442433,0.48250774176121763,-0.822983865893657,0.5680647467311548,0,Spring,0,1,0,0,1,1,0,0,0,667,0,0,0,0,0,1,1,305.0,399.0,478.0,329.0,432.0,252.0,195.0,222.0,394.0,86.60831368869812,478.0,305.0,378.2857142857143,73.0427141831286,478.0,291.0,472.2142857142857,234.5237985533921,1200.0,291.0,467.93333333333334,186.74266515316165,1200.0,252.0,428.8833333333333,164.9439649757485,1200.0,195.0,358.46666666666664,172.610700515884,1200.0,109.0,395.1453834190389,436.9143966731735,452.61183859541234,464.0,329.0,432.0,252.0,369.25,5.58724865840025
2024-10-30,2024,10,30,2,Wednesday,44,4,0,0,13.9,1.4,Cloudy,1,0,0,0,25,344.0,412.0,338.0,347.42857142857144,461.57142857142856,464.8666666666667,400.0,326,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,304,-0.8674563547295971,0.4975132889071803,-0.822983865893657,0.5680647467311548,0,Spring,0,1,0,0,1,1,0,0,0,668,0,0,0,0,0,1,1,266.0,305.0,399.0,412.0,549.0,338.0,253.0,216.0,323.3333333333333,68.36909633257753,399.0,266.0,350.0,72.65443322101406,478.0,266.0,467.7142857142857,238.06089349363737,1200.0,266.0,465.26666666666665,189.10021669480733,1200.0,252.0,430.06666666666666,163.4858483137611,1200.0,236.0,358.9555555555556,172.28183801655348,1200.0,109.0,362.8590375642792,414.1258104500837,440.5723651376438,344.0,412.0,549.0,338.0,410.75,5.7899601708972535
2024-10-31,2024,10,31,3,Thursday,44,4,0,0,18.4,0.8,Cloudy,1,0,0,0,25,291.0,463.0,252.0,345.7142857142857,448.4285714285714,465.76666666666665,374.0,279,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,305,-0.8587639582758031,0.5123714121284235,-0.822983865893657,0.5680647467311548,0,Spring,0,1,0,0,1,1,0,0,0,669,0,0,0,0,0,1,1,326.0,266.0,305.0,463.0,498.0,321.0,474.0,144.0,299.0,30.446674695275536,326.0,266.0,347.42857142857144,73.21852484824115,478.0,266.0,461.57142857142856,240.7040040847213,1200.0,266.0,464.8666666666667,189.39117215951256,1200.0,252.0,431.28333333333336,162.41389809306762,1200.0,236.0,360.1777777777778,171.64528211229887,1200.0,109.0,353.6442781732094,402.37570239007255,433.1805996448926,291.0,463.0,498.0,321.0,393.25,5.634789603169249
2024-11-01,2024,11,1,4,Friday,44,4,0,0,16.8,0.2,Sunny,1,0,0,0,25,367.0,1200.0,338.0,370.1428571428572,401.1428571428572,472.4333333333333,283.0,538,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,306,-0.8498170915275277,0.5270777086423724,-0.822983865893657,0.5680647467311548,0,Spring,0,1,0,0,3,0,0,0,1,670,0,0,0,0,0,1,1,279.0,326.0,266.0,1200.0,532.0,509.0,328.0,288.0,290.3333333333333,31.56474826975918,326.0,266.0,345.7142857142857,74.88149367659689,478.0,266.0,448.42857142857144,245.5936964505882,1200.0,266.0,465.76666666666665,188.40632600356344,1200.0,266.0,428.03333333333336,163.49207897328145,1200.0,236.0,361.6777777777778,170.31964844577257,1200.0,109.0,334.98320862990704,385.92560873806286,423.2334641839318,367.0,1200.0,532.0,509.0,652.0,6.289715570908998
2024-11-02,2024,11,2,5,Saturday,44,4,0,0,11.4,6.1,Rainy,1,0,0,0,25,478.0,630.0,321.0,360.8571428571428,385.6428571428572,475.5,348.0,413,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,307,-0.8406184056344783,0.5416278206559811,-0.822983865893657,0.5680647467311548,1,Spring,0,1,0,0,0,0,0,1,0,671,0,0,1,0,0,1,1,538.0,279.0,326.0,630.0,702.0,686.0,249.0,256.0,381.0,137.98188286873003,538.0,279.0,370.14285714285717,104.87044161158875,538.0,266.0,401.14285714285717,122.779262307391,630.0,266.0,472.43333333333334,187.26446048548468,1200.0,266.0,431.53333333333336,163.56209277240995,1200.0,236.0,364.4555555555556,171.1411902239226,1200.0,109.0,385.7374064724303,406.2021942396545,430.63775681722655,478.0,630.0,702.0,686.0,624.0,6.025865973825314
2024-11-03,2024,11,3,6,Sunday,44,4,0,0,16.8,0.1,Sunny,1,0,0,0,25,399.0,610.0,509.0,378.0,379.1428571428572,475.8333333333333,582.0,519,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,308,-0.8311706263658079,0.5560174366570446,-0.822983865893657,0.5680647467311548,1,Spring,0,1,0,0,3,0,0,0,1,672,0,0,1,1,0,1,1,413.0,538.0,279.0,610.0,543.0,626.0,264.0,174.0,410.0,129.5260591541329,538.0,279.0,360.85714285714283,96.25214901744435,538.0,266.0,385.64285714285717,103.9131346868114,610.0,266.0,475.5,185.44350380492816,1200.0,266.0,434.26666666666665,161.82108415418617,1200.0,236.0,366.2,170.823136080054,1200.0,109.0,392.5530548543227,407.1085683410339,429.4998370225668,399.0,610.0,543.0,626.0,544.5,6.253828811575473
