date,year,month,day,day_of_week,day_name,week_of_year,quarter,is_public_holiday,is_school_holiday,temperature,precipitation,weather_type,special_exhibition,local_event,marketing_campaign,ticket_promotion,ticket_price,visitors_last_week,visitors_last_2weeks,visitors_last_month,visitors_7day_avg,visitors_14day_avg,visitors_30day_avg,visitors_same_day_last_year,visitors
2023-10-11,2023,10,11,2,Wednesday,41,4,0,0,13.5,0.9,Cloudy,1,1,1,0,25,379.0,381.0,221.0,567.8571428571429,474.85714285714283,393.8333333333333,380.9425444596443,477
2023-10-12,2023,10,12,3,Thursday,41,4,0,0,14.5,9.1,Rainy,1,1,0,0,25,542.0,327.0,178.0,535.0,473.7857142857143,398.3,380.9425444596443,312
2023-10-13,2023,10,13,4,Friday,41,4,0,0,18.3,2.3,Cloudy,1,1,0,0,25,455.0,329.0,219.0,547.0,488.7857142857143,408.96666666666664,380.9425444596443,539
2023-10-14,2023,10,14,5,Saturday,41,4,0,0,13.3,6.0,Rainy,1,1,0,0,25,868.0,403.0,249.0,477.7142857142857,487.35714285714283,413.43333333333334,380.9425444596443,383
2023-10-15,2023,10,15,6,Sunday,41,4,0,0,8.6,0.3,Sunny,1,1,0,0,25,770.0,640.0,232.0,464.42857142857144,490.0,428.26666666666665,380.9425444596443,677
2023-10-16,2023,10,16,0,Monday,42,4,0,0,22.0,1.0,Cloudy,1,1,0,0,25,467.0,324.0,580.0,476.42857142857144,506.2142857142857,427.3,380.9425444596443,551
2023-10-17,2023,10,17,1,Tuesday,42,4,0,0,20.5,1.6,Cloudy,1,1,0,0,25,396.0,271.0,367.0,491.14285714285717,522.5,431.7,380.9425444596443,499
2023-10-18,2023,10,18,2,Wednesday,42,4,0,0,9.8,0.2,Partly Cloudy,1,1,0,0,25,477.0,379.0,321.0,494.0,530.9285714285714,437.56666666666666,380.9425444596443,497
2023-10-19,2023,10,19,3,Thursday,42,4,0,0,17.8,0.0,Sunny,1,1,0,1,20,312.0,542.0,313.0,537.1428571428571,536.0714285714286,447.6,380.9425444596443,614
2023-10-20,2023,10,20,4,Friday,42,4,0,0,13.0,2.2,Cloudy,1,1,0,0,25,539.0,455.0,327.0,535.1428571428571,541.0714285714286,454.2,380.9425444596443,525
2023-10-21,2023,10,21,5,Saturday,42,4,0,0,16.1,2.1,Cloudy,1,1,0,0,25,383.0,868.0,323.0,566.7142857142857,522.2142857142857,463.56666666666666,380.9425444596443,604
2023-10-22,2023,10,22,6,Sunday,42,4,0,0,16.2,1.1,Cloudy,1,1,1,0,25,677.0,770.0,308.0,581.0,522.7142857142857,479.2,380.9425444596443,777
2023-10-23,2023,10,23,0,Monday,43,4,0,0,14.1,1.3,Cloudy,1,0,0,0,25,551.0,467.0,485.0,545.4285714285714,510.92857142857144,473.1,380.9425444596443,302
2023-10-24,2023,10,24,1,Tuesday,43,4,0,0,11.9,1.1,Cloudy,1,0,0,0,25,499.0,396.0,310.0,513.0,502.07142857142856,471.8333333333333,380.9425444596443,272
2023-10-25,2023,10,25,2,Wednesday,43,4,0,0,12.2,0.0,Partly Cloudy,1,0,0,0,25,497.0,477.0,282.0,496.0,495.0,475.03333333333336,380.9425444596443,378
2023-10-26,2023,10,26,3,Thursday,43,4,0,0,11.3,0.8,Cloudy,1,0,0,0,25,614.0,312.0,292.0,449.85714285714283,493.5,475.0,380.9425444596443,291
2023-10-27,2023,10,27,4,Friday,43,4,0,0,11.7,0.4,Partly Cloudy,1,0,0,0,25,525.0,539.0,381.0,419.0,477.07142857142856,472.6,380.9425444596443,309
2023-10-28,2023,10,28,5,Saturday,43,4,0,0,14.7,0.2,Sunny,1,0,0,0,25,604.0,383.0,327.0,406.7142857142857,486.7142857142857,478.96666666666664,380.9425444596443,518
2023-10-29,2023,10,29,6,Sunday,43,4,0,0,12.1,6.3,Rainy,1,0,0,0,25,777.0,677.0,329.0,343.2857142857143,462.14285714285717,479.1,380.9425444596443,333
2023-10-30,2023,10,30,0,Monday,44,4,0,0,17.7,1.8,Cloudy,1,0,0,0,25,302.0,551.0,403.0,350.57142857142856,448.0,477.43333333333334,380.9425444596443,353
2023-10-31,2023,10,31,1,Tuesday,44,4,0,0,20.9,2.6,Cloudy,1,0,0,1,20,272.0,499.0,640.0,368.85714285714283,440.92857142857144,469.43333333333334,380.9425444596443,400
2023-11-01,2023,11,1,2,Wednesday,44,4,0,0,14.7,0.8,Cloudy,1,0,0,0,25,378.0,497.0,324.0,368.2857142857143,432.14285714285717,471.1,380.9425444596443,374
2023-11-02,2023,11,2,3,Thursday,44,4,0,0,18.0,1.0,Cloudy,1,0,0,0,25,291.0,614.0,271.0,367.14285714285717,408.5,471.5,380.9425444596443,283
2023-11-03,2023,11,3,4,Friday,44,4,0,0,19.0,0.5,Cloudy,1,0,0,0,25,309.0,525.0,379.0,372.7142857142857,395.85714285714283,470.46666666666664,380.9425444596443,348
2023-11-04,2023,11,4,5,Saturday,44,4,0,0,18.9,0.2,Sunny,1,0,0,0,25,518.0,604.0,542.0,381.85714285714283,394.2857142857143,471.8,380.9425444596443,582
2023-11-05,2023,11,5,6,Sunday,44,4,0,0,17.3,0.4,Partly Cloudy,1,0,1,0,25,333.0,777.0,455.0,416.42857142857144,379.85714285714283,475.8,380.9425444596443,575
2023-11-06,2023,11,6,0,Monday,45,4,0,0,20.0,3.2,Cloudy,1,0,0,1,20,353.0,302.0,868.0,431.85714285714283,391.2142857142857,462.23333333333335,380.9425444596443,461
2023-11-07,2023,11,7,1,Tuesday,45,4,1,0,18.9,2.3,Cloudy,1,0,0,0,25,400.0,272.0,770.0,509.7142857142857,439.2857142857143,468.06666666666666,380.9425444596443,945
2023-11-08,2023,11,8,2,Wednesday,45,4,0,0,12.0,1.6,Cloudy,1,0,0,0,25,374.0,378.0,467.0,500.0,434.14285714285717,462.7,380.9425444596443,306
2023-11-09,2023,11,9,3,Thursday,45,4,0,0,20.5,1.3,Cloudy,1,0,0,0,25,283.0,291.0,396.0,516.0,441.57142857142856,462.6666666666667,380.9425444596443,395
2023-11-10,2023,11,10,4,Friday,45,4,0,0,20.5,5.1,Rainy,1,0,0,0,25,348.0,309.0,477.0,510.57142857142856,441.64285714285717,457.1,380.9425444596443,310
2023-11-11,2023,11,11,5,Saturday,45,4,0,0,13.9,0.2,Sunny,1,0,0,1,20,582.0,518.0,312.0,519.4285714285714,450.64285714285717,468.1666666666667,380.9425444596443,644
2023-11-12,2023,11,12,6,Sunday,45,4,0,0,17.2,0.7,Cloudy,1,0,0,0,25,575.0,333.0,539.0,502.0,459.2142857142857,465.3,380.9425444596443,453
2023-11-13,2023,11,13,0,Monday,46,4,0,0,19.7,0.9,Cloudy,1,0,0,0,25,461.0,353.0,383.0,482.57142857142856,457.2142857142857,463.3666666666667,380.9425444596443,325
2023-11-14,2023,11,14,1,Tuesday,46,4,0,0,16.2,3.1,Cloudy,1,0,0,0,25,945.0,400.0,677.0,391.2857142857143,450.5,451.0,380.9425444596443,306
2023-11-15,2023,11,15,2,Wednesday,46,4,0,0,21.3,9.8,Rainy,1,0,0,0,25,306.0,374.0,551.0,386.85714285714283,443.42857142857144,441.8,380.9425444596443,275
2023-11-16,2023,11,16,3,Thursday,46,4,0,0,26.5,0.6,Cloudy,1,0,0,0,25,395.0,283.0,499.0,379.14285714285717,447.57142857142856,436.53333333333336,380.9425444596443,341
2023-11-17,2023,11,17,4,Friday,46,4,0,0,13.9,4.1,Cloudy,1,0,0,1,20,310.0,348.0,497.0,394.57142857142856,452.57142857142856,433.9,380.9425444596443,418
2023-11-18,2023,11,18,5,Saturday,46,4,0,0,11.5,3.6,Cloudy,1,0,0,0,25,644.0,582.0,614.0,381.2857142857143,450.35714285714283,431.8,380.9425444596443,551
2023-11-19,2023,11,19,6,Sunday,46,4,0,0,18.2,0.5,Cloudy,1,0,0,0,25,453.0,575.0,525.0,373.0,437.5,427.46666666666664,380.9425444596443,395
2023-11-20,2023,11,20,0,Monday,47,4,0,0,19.9,1.0,Cloudy,1,0,1,1,20,325.0,461.0,604.0,386.14285714285717,434.35714285714283,421.23333333333335,380.9425444596443,417
2023-11-21,2023,11,21,1,Tuesday,47,4,0,0,16.1,1.1,Cloudy,1,0,0,0,25,306.0,945.0,777.0,402.0,396.64285714285717,409.23333333333335,380.9425444596443,417
2023-11-22,2023,11,22,2,Wednesday,47,4,0,0,22.8,7.7,Rainy,1,0,0,0,25,275.0,306.0,302.0,397.0,391.92857142857144,407.1666666666667,380.9425444596443,240
2023-11-23,2023,11,23,3,Thursday,47,4,0,0,11.6,0.4,Sunny,1,0,0,0,25,341.0,395.0,272.0,399.42857142857144,389.2857142857143,410.03333333333336,380.9425444596443,358
2023-11-24,2023,11,24,4,Friday,47,4,0,0,19.8,3.2,Cloudy,1,0,0,0,25,418.0,310.0,378.0,396.85714285714283,395.7142857142857,410.76666666666665,380.9425444596443,400
2023-11-25,2023,11,25,5,Saturday,47,4,0,0,14.6,0.8,Cloudy,1,0,0,0,25,551.0,644.0,291.0,369.42857142857144,375.35714285714283,413.03333333333336,380.9425444596443,359
2023-11-26,2023,11,26,6,Sunday,47,4,0,0,23.9,2.6,Cloudy,1,0,0,0,25,395.0,453.0,309.0,386.42857142857144,379.7142857142857,419.8666666666667,380.9425444596443,514
2023-11-27,2023,11,27,0,Monday,48,4,0,0,25.0,1.1,Cloudy,1,0,1,0,25,417.0,325.0,518.0,395.2857142857143,390.7142857142857,418.56666666666666,380.9425444596443,479
2023-11-28,2023,11,28,1,Tuesday,48,4,0,0,13.9,1.7,Cloudy,1,0,0,1,20,417.0,306.0,333.0,379.42857142857144,390.7142857142857,417.6666666666667,380.9425444596443,306
2023-11-29,2023,11,29,2,Wednesday,48,4,0,0,14.8,3.6,Cloudy,1,0,0,0,25,240.0,275.0,353.0,380.42857142857144,388.7142857142857,414.1333333333333,380.9425444596443,247
2023-11-30,2023,11,30,3,Thursday,48,4,0,0,20.4,3.3,Cloudy,1,0,1,0,25,358.0,341.0,400.0,381.7142857142857,390.57142857142856,413.03333333333336,380.9425444596443,367
2023-12-01,2023,12,1,4,Friday,48,4,0,0,17.6,4.0,Cloudy,1,0,0,0,25,400.0,418.0,374.0,492.0,444.42857142857144,439.6333333333333,380.9425444596443,1172
2023-12-02,2023,12,2,5,Saturday,48,4,0,0,19.3,0.1,Sunny,1,0,0,0,25,359.0,551.0,283.0,559.1428571428571,464.2857142857143,457.8333333333333,380.9425444596443,829
2023-12-03,2023,12,3,6,Sunday,48,4,0,0,19.6,2.4,Cloudy,1,0,0,0,25,514.0,395.0,348.0,560.2857142857143,473.35714285714283,463.6333333333333,380.9425444596443,522
2023-12-04,2023,12,4,0,Monday,49,4,0,0,9.9,0.3,Sunny,1,0,0,0,25,479.0,417.0,582.0,558.2857142857143,476.7857142857143,459.73333333333335,380.9425444596443,465
2023-12-05,2023,12,5,1,Tuesday,49,4,0,0,19.4,1.1,Cloudy,1,0,0,0,25,306.0,417.0,575.0,577.5714285714286,478.5,455.26666666666665,380.9425444596443,441
2023-12-06,2023,12,6,2,Wednesday,49,4,0,0,16.1,1.6,Cloudy,1,0,1,0,25,247.0,240.0,461.0,711.1428571428571,545.7857142857143,479.3,380.9425444596443,1182
2023-12-07,2023,12,7,3,Thursday,49,4,0,0,17.0,1.0,Cloudy,1,0,1,0,25,367.0,358.0,945.0,724.0,552.8571428571429,463.03333333333336,380.9425444596443,457
2023-12-08,2023,12,8,4,Friday,49,4,0,0,26.7,1.5,Cloudy,1,0,0,0,25,1172.0,400.0,306.0,602.5714285714286,547.2857142857143,463.56666666666666,380.9425444596443,322
2023-12-09,2023,12,9,5,Saturday,49,4,0,0,13.2,11.3,Rainy,1,0,0,0,25,829.0,359.0,395.0,539.0,549.0714285714286,463.2,380.9425444596443,384
2023-12-10,2023,12,10,6,Sunday,49,4,0,0,23.6,0.3,Partly Cloudy,1,0,0,0,25,522.0,514.0,310.0,560.2857142857143,560.2857142857143,475.23333333333335,380.9425444596443,671
2023-12-11,2023,12,11,0,Monday,50,4,0,0,18.1,2.3,Cloudy,1,0,0,0,25,465.0,479.0,644.0,549.2857142857143,553.7857142857143,466.7,380.9425444596443,388
2023-12-12,2023,12,12,1,Tuesday,50,4,0,0,18.1,1.0,Cloudy,1,0,0,0,25,441.0,306.0,453.0,539.1428571428571,558.3571428571429,463.93333333333334,380.9425444596443,370
2023-12-13,2023,12,13,2,Wednesday,50,4,0,0,23.5,0.3,Sunny,1,0,0,0,25,1182.0,247.0,325.0,462.57142857142856,586.8571428571429,474.6333333333333,380.9425444596443,646
2023-12-14,2023,12,14,3,Thursday,50,4,0,0,21.2,0.3,Sunny,1,0,0,0,25,457.0,367.0,306.0,495.2857142857143,609.6428571428571,487.3,380.9425444596443,686
2023-12-15,2023,12,15,4,Friday,50,4,0,0,22.4,6.0,Rainy,1,0,0,0,25,322.0,1172.0,275.0,502.14285714285717,552.3571428571429,490.46666666666664,380.9425444596443,370
2023-12-16,2023,12,16,5,Saturday,50,4,0,0,24.3,4.2,Cloudy,1,0,0,0,25,384.0,829.0,341.0,540.8571428571429,539.9285714285714,500.93333333333334,380.9425444596443,655
2023-12-17,2023,12,17,6,Sunday,50,4,0,0,17.8,4.8,Cloudy,1,0,0,0,25,671.0,522.0,418.0,528.0,544.1428571428571,506.3666666666667,380.9425444596443,581
2023-12-18,2023,12,18,0,Monday,51,4,0,1,16.4,9.5,Rainy,1,0,0,0,25,388.0,465.0,551.0,527.8571428571429,538.5714285714286,500.9,380.9425444596443,387
2023-12-19,2023,12,19,1,Tuesday,51,4,0,1,14.1,0.5,Cloudy,1,0,1,0,25,370.0,441.0,395.0,564.7142857142857,551.9285714285714,508.6666666666667,380.9425444596443,628
2023-12-20,2023,12,20,2,Wednesday,51,4,0,1,15.4,0.9,Cloudy,1,0,0,0,25,646.0,1182.0,417.0,545.8571428571429,504.2142857142857,511.9,380.9425444596443,514
2023-12-21,2023,12,21,3,Thursday,51,4,0,1,34.2,2.2,Cloudy,0,0,0,0,25,686.0,457.0,417.0,516.2857142857143,505.7857142857143,513.9666666666667,380.9425444596443,479
2023-12-22,2023,12,22,4,Friday,51,4,0,1,25.7,1.3,Cloudy,0,0,0,0,25,370.0,322.0,240.0,518.2857142857143,510.2142857142857,518.7666666666667,380.9425444596443,384
2023-12-23,2023,12,23,5,Saturday,51,4,0,1,12.7,1.1,Cloudy,0,0,0,0,25,655.0,384.0,358.0,505.42857142857144,523.1428571428571,525.6666666666666,380.9425444596443,565
2023-12-24,2023,12,24,6,Sunday,51,4,0,1,12.9,0.9,Cloudy,0,0,1,1,20,581.0,671.0,400.0,535.0,531.5,538.6,380.9425444596443,788
2023-12-25,2023,12,25,0,Monday,52,4,1,1,21.9,1.8,Cloudy,0,0,0,0,25,387.0,388.0,359.0,588.0,557.9285714285714,551.9,380.9425444596443,758
2023-12-26,2023,12,26,1,Tuesday,52,4,1,1,22.2,1.7,Cloudy,0,0,0,0,25,628.0,370.0,514.0,610.1428571428571,587.4285714285714,560.8666666666667,380.9425444596443,783
2023-12-27,2023,12,27,2,Wednesday,52,4,0,1,22.2,0.4,Sunny,0,0,0,0,25,514.0,646.0,479.0,621.1428571428571,583.5,564.6,380.9425444596443,591
2023-12-28,2023,12,28,3,Thursday,52,4,0,1,18.2,1.3,Cloudy,0,0,1,0,25,479.0,686.0,306.0,610.8571428571429,563.5714285714286,567.9666666666667,380.9425444596443,407
2023-12-29,2023,12,29,4,Friday,52,4,0,1,18.9,1.6,Cloudy,0,0,0,1,20,384.0,370.0,247.0,643.5714285714286,580.9285714285714,580.1666666666666,380.9425444596443,613
2023-12-30,2023,12,30,5,Saturday,52,4,0,1,21.1,1.7,Cloudy,0,0,0,0,25,565.0,655.0,367.0,670.8571428571429,588.1428571428571,593.1333333333333,380.9425444596443,756
2023-12-31,2023,12,31,6,Sunday,52,4,0,1,19.9,0.5,Cloudy,0,0,0,0,25,788.0,581.0,1172.0,621.8571428571429,578.4285714285714,568.9,380.9425444596443,445
2024-01-01,2024,1,1,0,Monday,1,1,1,0,9.4,2.7,Cloudy,0,0,0,1,20,758.0,387.0,829.0,581.2857142857143,584.6428571428571,557.0666666666667,931.0,474
2024-01-02,2024,1,2,1,Tuesday,1,1,0,0,19.4,0.1,Sunny,0,0,0,0,25,783.0,628.0,522.0,512.1428571428571,561.1428571428571,549.6333333333333,423.0,299
2024-01-03,2024,1,3,2,Wednesday,1,1,0,0,16.2,0.9,Cloudy,0,0,0,0,25,591.0,514.0,465.0,467.57142857142856,544.3571428571429,543.4333333333333,216.0,279
2024-01-04,2024,1,4,3,Thursday,1,1,0,0,21.4,3.0,Cloudy,0,0,0,0,25,407.0,479.0,441.0,455.85714285714283,533.3571428571429,539.5666666666667,272.0,325
2024-01-05,2024,1,5,4,Friday,1,1,0,0,35.4,1.7,Cloudy,0,0,0,0,25,613.0,384.0,1182.0,416.85714285714283,530.2142857142857,511.5,246.0,340
2024-01-06,2024,1,6,5,Saturday,1,1,0,0,22.3,0.6,Cloudy,0,0,1,0,25,756.0,565.0,457.0,394.7142857142857,532.7857142857143,516.3,436.0,601
2024-01-07,2024,1,7,6,Sunday,1,1,0,0,18.9,2.4,Cloudy,0,0,1,0,25,445.0,788.0,322.0,391.0,506.42857142857144,519.5333333333333,459.0,419
2024-01-08,2024,1,8,0,Monday,2,1,0,0,25.1,1.7,Cloudy,0,0,1,0,25,474.0,758.0,384.0,379.7142857142857,480.5,519.9,315.0,395
2024-01-09,2024,1,9,1,Tuesday,2,1,0,0,22.9,3.2,Cloudy,0,0,0,0,25,299.0,783.0,671.0,376.85714285714283,444.5,506.8333333333333,248.0,279
2024-01-10,2024,1,10,2,Wednesday,2,1,0,0,22.6,2.7,Cloudy,0,0,0,0,25,279.0,591.0,388.0,388.85714285714283,428.2142857142857,506.0,414.0,363
2024-01-11,2024,1,11,3,Thursday,2,1,0,0,23.5,1.9,Cloudy,0,0,0,0,25,325.0,407.0,370.0,389.42857142857144,422.64285714285717,504.6333333333333,372.0,329
2024-01-12,2024,1,12,4,Friday,2,1,0,0,30.8,1.3,Cloudy,0,0,0,0,25,340.0,613.0,646.0,388.0,402.42857142857144,494.1,244.0,330
2024-01-13,2024,1,13,5,Saturday,2,1,0,0,14.8,0.3,Sunny,0,0,0,0,25,601.0,756.0,686.0,388.0,391.35714285714283,491.26666666666665,366.0,601
2024-01-14,2024,1,14,6,Sunday,2,1,0,0,22.9,0.6,Cloudy,0,0,0,0,25,419.0,445.0,370.0,403.42857142857144,397.2142857142857,496.5,570.0,527
2024-01-15,2024,1,15,0,Monday,3,1,0,0,15.9,1.1,Cloudy,1,0,0,0,25,395.0,474.0,655.0,411.42857142857144,395.57142857142856,489.7,464.0,451
2024-01-16,2024,1,16,1,Tuesday,3,1,0,0,23.3,1.8,Cloudy,1,0,0,0,25,279.0,299.0,581.0,431.2857142857143,404.07142857142856,484.26666666666665,380.0,418
2024-01-17,2024,1,17,2,Wednesday,3,1,0,0,15.9,1.4,Cloudy,1,0,0,1,20,363.0,279.0,387.0,446.85714285714283,417.85714285714283,487.1,358.0,472
2024-01-18,2024,1,18,3,Thursday,3,1,0,0,18.4,0.7,Cloudy,1,0,0,0,25,329.0,325.0,628.0,453.57142857142856,421.5,478.7,387.0,376
2024-01-19,2024,1,19,4,Friday,3,1,0,0,19.0,0.0,Partly Cloudy,1,0,1,0,25,330.0,340.0,514.0,486.42857142857144,437.2142857142857,480.23333333333335,357.0,560
2024-01-20,2024,1,20,5,Saturday,3,1,0,0,25.4,1.4,Cloudy,1,0,0,0,25,601.0,601.0,479.0,485.0,436.5,483.96666666666664,364.0,591
2024-01-21,2024,1,21,6,Sunday,3,1,0,0,25.1,0.7,Cloudy,1,0,0,1,20,527.0,419.0,384.0,501.14285714285717,452.2857142857143,492.5,433.0,640
2024-01-22,2024,1,22,0,Monday,4,1,0,0,14.3,2.7,Cloudy,1,0,0,0,25,451.0,395.0,565.0,480.14285714285717,445.7857142857143,483.8,716.0,304
2024-01-23,2024,1,23,1,Tuesday,4,1,0,0,20.8,0.0,Sunny,1,0,0,0,25,418.0,279.0,788.0,499.57142857142856,465.42857142857144,476.0,318.0,554
2024-01-24,2024,1,24,2,Wednesday,4,1,0,0,17.0,1.8,Cloudy,1,0,0,0,25,472.0,363.0,758.0,488.85714285714283,467.85714285714283,463.96666666666664,254.0,397
2024-01-25,2024,1,25,3,Thursday,4,1,0,0,14.2,5.7,Rainy,1,0,0,0,25,376.0,329.0,783.0,473.57142857142856,463.57142857142856,446.8333333333333,252.0,269
2024-01-26,2024,1,26,4,Friday,4,1,1,0,19.4,0.4,Partly Cloudy,1,0,0,0,25,560.0,330.0,591.0,480.14285714285717,483.2857142857143,447.3333333333333,594.0,606
2024-01-27,2024,1,27,5,Saturday,4,1,0,0,19.0,1.3,Cloudy,1,0,0,1,20,591.0,601.0,407.0,509.0,497.0,460.2,403.0,793
2024-01-28,2024,1,28,6,Sunday,4,1,0,0,32.6,0.2,Partly Cloudy,1,0,0,0,25,640.0,527.0,613.0,498.85714285714283,500.0,458.73333333333335,550.0,569
2024-01-29,2024,1,29,0,Monday,5,1,0,0,22.7,2.0,Cloudy,1,0,0,0,25,304.0,451.0,756.0,517.5714285714286,498.85714285714283,448.03333333333336,499.0,435
2024-01-30,2024,1,30,1,Tuesday,5,1,0,0,13.6,1.6,Cloudy,1,0,0,0,25,554.0,418.0,445.0,483.7142857142857,491.64285714285717,443.76666666666665,354.0,317
2024-01-31,2024,1,31,2,Wednesday,5,1,0,0,17.7,1.0,Cloudy,1,0,0,0,25,397.0,472.0,474.0,476.0,482.42857142857144,439.4,415.0,343
2024-02-01,2024,2,1,3,Thursday,5,1,0,0,25.6,1.5,Cloudy,1,0,0,0,25,269.0,376.0,299.0,500.85714285714283,487.2142857142857,444.2,602.0,443
2024-02-02,2024,2,2,4,Friday,5,1,0,0,30.9,4.5,Cloudy,1,0,1,0,25,606.0,560.0,279.0,483.85714285714283,482.0,451.1333333333333,1104.0,487
2024-02-03,2024,2,3,5,Saturday,5,1,0,0,12.6,0.4,Sunny,1,0,1,0,25,793.0,591.0,325.0,475.57142857142856,492.2857142857143,464.8,431.0,735
2024-02-04,2024,2,4,6,Sunday,5,1,0,0,11.1,0.0,Sunny,1,0,1,0,25,569.0,640.0,340.0,509.0,503.92857142857144,480.23333333333335,631.0,803
2024-02-05,2024,2,5,0,Monday,6,1,0,0,29.9,4.0,Cloudy,1,0,0,0,25,435.0,304.0,601.0,495.14285714285717,506.35714285714283,471.46666666666664,690.0,338
2024-02-06,2024,2,6,1,Tuesday,6,1,0,0,22.4,1.7,Cloudy,1,0,0,0,25,317.0,554.0,419.0,518.5714285714286,501.14285714285717,473.53333333333336,346.0,481
2024-02-07,2024,2,7,2,Wednesday,6,1,0,0,16.2,4.4,Cloudy,1,0,0,0,25,343.0,397.0,395.0,530.4285714285714,503.2142857142857,474.56666666666666,506.0,426
2024-02-08,2024,2,8,3,Thursday,6,1,0,0,23.2,1.8,Cloudy,1,0,0,1,20,443.0,269.0,279.0,538.5714285714286,519.7142857142857,481.93333333333334,266.0,500
2024-02-09,2024,2,9,4,Friday,6,1,0,0,7.3,3.3,Cloudy,1,0,0,0,25,487.0,606.0,363.0,515.8571428571429,499.85714285714283,480.76666666666665,412.0,328
2024-02-10,2024,2,10,5,Saturday,6,1,0,0,20.5,1.1,Cloudy,1,0,0,0,25,735.0,793.0,329.0,472.0,473.7857142857143,484.06666666666666,362.0,428
2024-02-11,2024,2,11,6,Sunday,6,1,0,0,22.1,2.8,Cloudy,1,0,0,0,25,803.0,569.0,330.0,427.7142857142857,468.35714285714283,489.5,748.0,493
2024-02-12,2024,2,12,0,Monday,7,1,0,0,25.1,4.9,Cloudy,1,0,0,0,25,338.0,435.0,601.0,424.42857142857144,459.7857142857143,479.96666666666664,639.0,315
2024-02-13,2024,2,13,1,Tuesday,7,1,0,0,15.4,1.7,Cloudy,1,0,0,0,25,481.0,317.0,527.0,407.14285714285717,462.85714285714283,474.4,409.0,360
2024-02-14,2024,2,14,2,Wednesday,7,1,0,0,20.9,0.4,Sunny,1,0,0,1,20,426.0,343.0,451.0,434.14285714285717,482.2857142857143,479.8666666666667,421.0,615
2024-02-15,2024,2,15,3,Thursday,7,1,0,0,15.9,0.6,Cloudy,1,0,0,0,25,500.0,443.0,418.0,408.7142857142857,473.64285714285717,476.6666666666667,334.0,322
2024-02-16,2024,2,16,4,Friday,7,1,0,0,21.8,0.4,Sunny,1,0,0,0,25,328.0,487.0,472.0,445.57142857142856,480.7142857142857,480.46666666666664,379.0,586
2024-02-17,2024,2,17,5,Saturday,7,1,0,0,16.0,0.6,Cloudy,1,0,1,0,25,428.0,735.0,376.0,479.0,475.5,490.0,740.0,662
2024-02-18,2024,2,18,6,Sunday,7,1,0,0,18.5,0.7,Cloudy,1,0,1,1,20,493.0,803.0,560.0,517.8571428571429,472.7857142857143,496.8333333333333,631.0,765
2024-02-19,2024,2,19,0,Monday,8,1,0,0,15.5,1.6,Cloudy,1,0,1,0,25,315.0,338.0,591.0,520.5714285714286,472.5,488.26666666666665,577.0,334
2024-02-20,2024,2,20,1,Tuesday,8,1,0,0,23.8,1.8,Cloudy,1,0,0,0,25,360.0,481.0,640.0,560.0,483.57142857142856,488.1333333333333,339.0,636
2024-02-21,2024,2,21,2,Wednesday,8,1,0,0,24.8,1.1,Cloudy,1,0,0,0,25,615.0,426.0,304.0,515.8571428571429,475.0,488.2,225.0,306
2024-02-22,2024,2,22,3,Thursday,8,1,0,0,19.3,1.9,Cloudy,1,0,0,0,25,322.0,500.0,554.0,530.7142857142857,469.7142857142857,483.93333333333334,298.0,426
2024-02-23,2024,2,23,4,Friday,8,1,0,0,20.7,0.2,Partly Cloudy,1,0,1,0,25,586.0,328.0,397.0,542.4285714285714,494.0,492.96666666666664,495.0,668
2024-02-24,2024,2,24,5,Saturday,8,1,0,0,13.3,0.2,Partly Cloudy,1,0,0,0,25,662.0,428.0,269.0,524.2857142857143,501.64285714285717,501.8333333333333,478.0,535
2024-02-25,2024,2,25,6,Sunday,8,1,0,0,19.0,0.4,Sunny,1,0,0,0,25,765.0,493.0,606.0,500.57142857142856,509.2142857142857,501.6,1143.0,599
2024-02-26,2024,2,26,0,Monday,9,1,0,0,20.2,1.5,Cloudy,1,0,0,0,25,334.0,315.0,793.0,511.14285714285717,515.8571428571429,488.76666666666665,578.0,408
2024-02-27,2024,2,27,1,Tuesday,9,1,0,0,33.6,0.5,Cloudy,1,0,0,0,25,636.0,360.0,569.0,453.57142857142856,506.7857142857143,477.56666666666666,487.0,233
2024-02-28,2024,2,28,2,Wednesday,9,1,0,0,14.9,0.7,Cloudy,1,0,0,0,25,306.0,615.0,435.0,464.42857142857144,490.14285714285717,475.8,339.0,382
2024-02-29,2024,2,29,3,Thursday,9,1,0,0,27.8,1.0,Cloudy,1,0,0,0,25,426.0,322.0,317.0,456.7142857142857,493.7142857142857,477.6333333333333,334.0,372
2024-03-01,2024,3,1,4,Friday,9,1,0,0,22.5,3.3,Cloudy,1,0,0,0,25,668.0,586.0,343.0,426.57142857142856,484.5,481.43333333333334,350.0,457
2024-03-02,2024,3,2,5,Saturday,9,1,0,0,19.6,0.0,Sunny,1,0,0,0,25,535.0,662.0,443.0,422.57142857142856,473.42857142857144,483.56666666666666,280.0,507
2024-03-03,2024,3,3,6,Sunday,9,1,0,0,25.5,2.1,Cloudy,1,0,0,0,25,599.0,765.0,487.0,395.85714285714283,448.2142857142857,481.06666666666666,461.0,412
2024-03-04,2024,3,4,0,Monday,10,1,0,0,20.0,2.2,Cloudy,1,0,0,0,25,408.0,334.0,735.0,380.7142857142857,445.92857142857144,466.6333333333333,427.0,302
